Query_ID,Status,Search_Time,Results_Returned
Q002926,skipped_target_met,2026-07-31T20:05:19,0
Q002927,skipped_target_met,2026-07-31T20:05:19,0
Q002928,skipped_target_met,2026-07-31T20:05:19,0
Q002929,success,2026-07-31T20:05:19,3
Q002930,success,2026-07-31T20:05:22,3
Q002931,success,2026-07-31T20:05:25,3
Q002932,success,2026-07-31T20:05:28,3
Q002933,success,2026-07-31T20:05:32,3
Q002934,skipped_target_met,2026-07-31T20:05:35,0
Q002935,skipped_target_met,2026-07-31T20:05:35,0
Q002936,skipped_target_met,2026-07-31T20:05:35,0
Q002937,success,2026-07-31T20:05:35,3
Q002938,success,2026-07-31T20:05:38,3
Q002939,success,2026-07-31T20:05:41,3
Q002940,success,2026-07-31T20:05:44,3
Q002941,success,2026-07-31T20:05:49,3
Q002942,skipped_target_met,2026-07-31T20:05:52,0
Q002943,skipped_target_met,2026-07-31T20:05:52,0
Q002944,skipped_target_met,2026-07-31T20:05:52,0
Q002945,success,2026-07-31T20:05:52,3
Q002946,success,2026-07-31T20:05:55,3
Q002947,success,2026-07-31T20:05:58,3
Q002948,success,2026-07-31T20:06:01,3
Q002949,success,2026-07-31T20:06:04,2
Q002950,skipped_target_met,2026-07-31T20:06:09,0
Q002951,skipped_target_met,2026-07-31T20:06:09,0
Q002952,skipped_target_met,2026-07-31T20:06:09,0
Q002953,success,2026-07-31T20:06:09,3
Q002954,success,2026-07-31T20:06:12,3
Q002955,success,2026-07-31T20:06:17,3
Q002956,success,2026-07-31T20:06:22,3
Q002957,success,2026-07-31T20:06:25,3
Q002958,skipped_target_met,2026-07-31T20:06:28,0
Q002959,skipped_target_met,2026-07-31T20:06:28,0
Q002960,skipped_target_met,2026-07-31T20:06:28,0
Q002961,success,2026-07-31T20:06:28,3
Q002962,success,2026-07-31T20:06:31,3
Q002963,no_results,2026-07-31T20:06:34,0
Q002964,success,2026-07-31T20:06:37,3
Q002965,no_results,2026-07-31T20:06:41,0
Q002966,no_results,2026-07-31T20:06:44,0
Q002967,success,2026-07-31T20:06:48,2
Q002968,success,2026-07-31T20:06:51,3
Q002969,success,2026-07-31T20:06:56,3
Q002970,success,2026-07-31T20:06:59,3
Q002971,success,2026-07-31T20:07:02,3
Q002972,success,2026-07-31T20:07:06,3
Q002973,success,2026-07-31T20:07:09,3
Q002974,skipped_target_met,2026-07-31T20:07:12,0
Q002975,skipped_target_met,2026-07-31T20:07:12,0
Q002976,skipped_target_met,2026-07-31T20:07:12,0
Q002977,success,2026-07-31T20:07:12,3
Q002978,success,2026-07-31T20:07:15,3
Q002979,success,2026-07-31T20:07:18,3
Q002980,success,2026-07-31T20:07:22,1
Q002981,success,2026-07-31T20:07:25,3
Q002982,skipped_target_met,2026-07-31T20:07:30,0
Q002983,skipped_target_met,2026-07-31T20:07:30,0
Q002984,skipped_target_met,2026-07-31T20:07:30,0
Q002985,success,2026-07-31T20:07:30,3
Q002986,no_results,2026-07-31T20:07:33,0
Q002987,success,2026-07-31T20:07:36,3
Q002988,no_results,2026-07-31T20:07:40,0
Q002989,success,2026-07-31T20:07:46,3
Q002990,no_results,2026-07-31T20:07:50,0
Q002991,no_results,2026-07-31T20:07:53,0
Q002992,success,2026-07-31T20:07:56,2
Q002993,success,2026-07-31T20:08:00,3
Q002994,success,2026-07-31T20:08:05,3
Q002995,success,2026-07-31T20:08:08,3
Q002996,success,2026-07-31T20:08:11,3
Q002997,success,2026-07-31T20:08:15,2
Q002998,skipped_target_met,2026-07-31T20:08:18,0
Q002999,skipped_target_met,2026-07-31T20:08:18,0
Q003000,skipped_target_met,2026-07-31T20:08:18,0
Q003001,success,2026-07-31T20:08:18,3
Q003002,success,2026-07-31T20:08:21,3
Q003003,success,2026-07-31T20:08:24,3
Q003004,success,2026-07-31T20:08:27,3
Q003005,success,2026-07-31T20:08:31,3
Q003006,skipped_target_met,2026-07-31T20:08:34,0
Q003007,skipped_target_met,2026-07-31T20:08:34,0
Q003008,skipped_target_met,2026-07-31T20:08:34,0
Q003009,success,2026-07-31T20:08:34,3
Q003010,success,2026-07-31T20:08:38,3
Q003011,success,2026-07-31T20:08:42,3
Q003012,success,2026-07-31T20:08:45,3
Q003013,success,2026-07-31T20:08:48,2
Q003014,skipped_target_met,2026-07-31T20:08:51,0
Q003015,skipped_target_met,2026-07-31T20:08:51,0
Q003016,skipped_target_met,2026-07-31T20:08:51,0
Q003017,success,2026-07-31T20:08:51,3
Q003018,no_results,2026-07-31T20:08:54,0
Q003019,success,2026-07-31T20:08:57,1
Q003020,no_results,2026-07-31T20:09:00,0
Q003021,no_results,2026-07-31T20:09:03,0
Q003022,no_results,2026-07-31T20:09:07,0
Q003023,success,2026-07-31T20:09:11,1
Q003024,no_results,2026-07-31T20:09:14,0
Q003025,success,2026-07-31T20:09:18,3
Q003026,success,2026-07-31T20:09:21,3
Q003027,success,2026-07-31T20:09:24,3
Q003028,success,2026-07-31T20:09:27,3
Q003029,success,2026-07-31T20:09:30,3
Q003030,skipped_target_met,2026-07-31T20:09:33,0
Q003031,skipped_target_met,2026-07-31T20:09:33,0
Q003032,skipped_target_met,2026-07-31T20:09:33,0
Q003033,success,2026-07-31T20:09:33,3
Q003034,success,2026-07-31T20:09:37,3
Q003035,success,2026-07-31T20:09:40,3
Q003036,success,2026-07-31T20:09:43,3
Q003037,success,2026-07-31T20:09:48,3
Q003038,skipped_target_met,2026-07-31T20:09:51,0
Q003039,skipped_target_met,2026-07-31T20:09:51,0
Q003040,skipped_target_met,2026-07-31T20:09:51,0
Q003041,success,2026-07-31T20:09:51,3
Q003042,success,2026-07-31T20:09:54,3
Q003043,success,2026-07-31T20:09:58,3
Q003044,success,2026-07-31T20:10:01,3
Q003045,success,2026-07-31T20:10:04,3
Q003046,skipped_target_met,2026-07-31T20:10:07,0
Q003047,skipped_target_met,2026-07-31T20:10:07,0
Q003048,skipped_target_met,2026-07-31T20:10:07,0
Q003049,success,2026-07-31T20:10:07,3
Q003050,success,2026-07-31T20:10:10,3
Q003051,success,2026-07-31T20:10:13,3
Q003052,success,2026-07-31T20:10:17,3
Q003053,success,2026-07-31T20:10:22,3
Q003054,skipped_target_met,2026-07-31T20:10:25,0
Q003055,skipped_target_met,2026-07-31T20:10:25,0
Q003056,skipped_target_met,2026-07-31T20:10:25,0
Q003057,success,2026-07-31T20:10:25,3
Q003058,success,2026-07-31T20:10:28,2
Q003059,success,2026-07-31T20:10:31,2
Q003060,success,2026-07-31T20:10:34,1
Q003061,success,2026-07-31T20:10:37,2
Q003062,no_results,2026-07-31T20:10:41,0
Q003063,success,2026-07-31T20:10:44,3
Q003064,skipped_target_met,2026-07-31T20:10:47,0
Q003065,success,2026-07-31T20:10:47,3
Q003066,success,2026-07-31T20:10:51,3
Q003067,success,2026-07-31T20:10:55,3
Q003068,success,2026-07-31T20:11:01,3
Q003069,success,2026-07-31T20:11:04,3
Q003070,skipped_target_met,2026-07-31T20:11:08,0
Q003071,skipped_target_met,2026-07-31T20:11:08,0
Q003072,skipped_target_met,2026-07-31T20:11:08,0
Q003073,success,2026-07-31T20:11:08,3
Q003074,success,2026-07-31T20:11:11,3
Q003075,success,2026-07-31T20:11:15,3
Q003076,success,2026-07-31T20:11:18,3
Q003077,success,2026-07-31T20:11:21,2
Q003078,skipped_target_met,2026-07-31T20:11:24,0
Q003079,skipped_target_met,2026-07-31T20:11:24,0
Q003080,skipped_target_met,2026-07-31T20:11:24,0
Q003081,success,2026-07-31T20:11:24,3
Q003082,success,2026-07-31T20:11:29,3
Q003083,success,2026-07-31T20:11:32,3
Q003084,success,2026-07-31T20:11:35,3
Q003085,success,2026-07-31T20:11:38,3
Q003086,skipped_target_met,2026-07-31T20:11:40,0
Q003087,skipped_target_met,2026-07-31T20:11:40,0
Q003088,skipped_target_met,2026-07-31T20:11:40,0
Q003089,success,2026-07-31T20:11:40,3
Q003090,success,2026-07-31T20:11:44,3
Q003091,success,2026-07-31T20:11:47,3
Q003092,success,2026-07-31T20:11:50,3
Q003093,success,2026-07-31T20:11:53,3
Q003094,skipped_target_met,2026-07-31T20:11:56,0
Q003095,skipped_target_met,2026-07-31T20:11:56,0
Q003096,skipped_target_met,2026-07-31T20:11:56,0
Q003097,success,2026-07-31T20:11:56,3
Q003098,success,2026-07-31T20:12:01,3
Q003099,success,2026-07-31T20:12:04,3
Q003100,success,2026-07-31T20:12:07,3
Q003101,success,2026-07-31T20:12:11,3
Q003102,skipped_target_met,2026-07-31T20:12:15,0
Q003103,skipped_target_met,2026-07-31T20:12:15,0
Q003104,skipped_target_met,2026-07-31T20:12:15,0
Q003105,success,2026-07-31T20:12:15,3
Q003106,success,2026-07-31T20:12:17,3
Q003107,success,2026-07-31T20:12:20,3
Q003108,success,2026-07-31T20:12:24,3
Q003109,success,2026-07-31T20:12:27,3
Q003110,skipped_target_met,2026-07-31T20:12:30,0
Q003111,skipped_target_met,2026-07-31T20:12:30,0
Q003112,skipped_target_met,2026-07-31T20:12:30,0
Q003113,success,2026-07-31T20:12:30,3
Q003114,no_results,2026-07-31T20:12:35,0
Q003115,success,2026-07-31T20:12:39,3
Q003116,no_results,2026-07-31T20:12:42,0
Q003117,success,2026-07-31T20:12:45,3
Q003118,no_results,2026-07-31T20:12:48,0
Q003119,no_results,2026-07-31T20:12:51,0
Q003120,success,2026-07-31T20:12:54,3
Q003121,success,2026-07-31T20:12:59,3
Q003122,error,2026-07-31T20:13:02,0
Q003123,success,2026-07-31T20:13:04,3
Q003124,error,2026-07-31T20:13:07,0
Q003125,error,2026-07-31T20:13:10,0
Q003126,error,2026-07-31T20:13:12,0
Q003127,error,2026-07-31T20:13:14,0
Q003128,error,2026-07-31T20:13:16,0
Q003129,error,2026-07-31T20:13:18,0
Q003130,error,2026-07-31T20:13:20,0
Q003131,error,2026-07-31T20:13:23,0
Q003132,error,2026-07-31T20:13:25,0
Q003133,error,2026-07-31T20:13:27,0
Q003134,error,2026-07-31T20:13:29,0
Q003135,error,2026-07-31T20:13:32,0
Q003136,error,2026-07-31T20:13:34,0
Q003137,error,2026-07-31T20:13:36,0
Q003138,error,2026-07-31T20:13:38,0
Q003139,error,2026-07-31T20:13:40,0
Q003140,error,2026-07-31T20:13:44,0
Q003141,error,2026-07-31T20:13:46,0
Q003142,error,2026-07-31T20:13:49,0
Q003143,error,2026-07-31T20:13:51,0
Q003144,error,2026-07-31T20:13:53,0
Q003145,error,2026-07-31T20:13:55,0
Q003146,error,2026-07-31T20:13:57,0
Q003147,error,2026-07-31T20:13:59,0
Q003148,error,2026-07-31T20:14:01,0
Q003149,error,2026-07-31T20:14:03,0
Q003150,error,2026-07-31T20:14:05,0
Q003151,error,2026-07-31T20:14:07,0
Q003152,error,2026-07-31T20:14:09,0
Q003153,error,2026-07-31T20:14:11,0
Q003154,error,2026-07-31T20:14:13,0
Q003155,error,2026-07-31T20:14:15,0
Q003156,error,2026-07-31T20:14:19,0
Q003157,error,2026-07-31T20:14:21,0
Q003158,error,2026-07-31T20:14:23,0
Q003159,error,2026-07-31T20:14:26,0
Q003160,error,2026-07-31T20:14:28,0
Q003161,error,2026-07-31T20:14:30,0
Q003162,error,2026-07-31T20:14:32,0
Q003163,error,2026-07-31T20:14:34,0
Q003164,error,2026-07-31T20:14:36,0
Q003165,error,2026-07-31T20:14:38,0
Q003166,error,2026-07-31T20:14:40,0
Q003167,error,2026-07-31T20:14:42,0
Q003168,error,2026-07-31T20:14:44,0
Q003169,error,2026-07-31T20:14:46,0
Q003170,error,2026-07-31T20:14:48,0
Q003171,error,2026-07-31T20:14:52,0
Q003172,error,2026-07-31T20:14:54,0
Q003173,error,2026-07-31T20:14:56,0
Q003174,error,2026-07-31T20:14:58,0
Q003175,error,2026-07-31T20:15:00,0
Q003176,error,2026-07-31T20:15:02,0
Q003177,error,2026-07-31T20:15:04,0
Q003178,error,2026-07-31T20:15:06,0
Q003179,error,2026-07-31T20:15:08,0
Q003180,error,2026-07-31T20:15:10,0
Q003181,error,2026-07-31T20:15:13,0
Q003182,error,2026-07-31T20:15:15,0
Q003183,error,2026-07-31T20:15:17,0
Q003184,error,2026-07-31T20:15:19,0
Q002219,skipped_target_met,2026-07-31T20:51:30,0
Q003122,success,2026-07-31T20:51:30,2
Q003124,success,2026-07-31T20:51:34,1
Q003125,success,2026-07-31T20:51:37,3
Q003126,no_results,2026-07-31T20:51:40,0
Q003127,no_results,2026-07-31T20:51:43,0
Q003128,success,2026-07-31T20:51:46,2
Q003129,success,2026-07-31T20:51:49,3
Q003130,success,2026-07-31T20:51:52,3
Q003131,success,2026-07-31T20:51:56,3
Q003132,success,2026-07-31T20:51:59,3
Q003133,success,2026-07-31T20:52:04,3
Q003134,skipped_target_met,2026-07-31T20:52:07,0
Q003135,skipped_target_met,2026-07-31T20:52:07,0
Q003136,skipped_target_met,2026-07-31T20:52:07,0
Q003137,success,2026-07-31T20:52:07,3
Q003138,no_results,2026-07-31T20:52:10,0
Q003139,no_results,2026-07-31T20:52:13,0
Q003140,no_results,2026-07-31T20:52:17,0
Q003141,no_results,2026-07-31T20:52:20,0
Q003142,no_results,2026-07-31T20:52:23,0
Q003143,no_results,2026-07-31T20:52:26,0
Q003144,no_results,2026-07-31T20:52:29,0
Q003145,success,2026-07-31T20:52:32,3
Q003146,success,2026-07-31T20:52:38,3
Q003147,success,2026-07-31T20:52:41,3
Q003148,success,2026-07-31T20:52:44,3
Q003149,success,2026-07-31T20:52:47,3
Q003150,skipped_target_met,2026-07-31T20:52:50,0
Q003151,skipped_target_met,2026-07-31T20:52:50,0
Q003152,skipped_target_met,2026-07-31T20:52:50,0
Q003153,success,2026-07-31T20:52:50,3
Q003154,success,2026-07-31T20:52:53,3
Q003155,success,2026-07-31T20:52:56,3
Q003156,success,2026-07-31T20:52:59,3
Q003157,success,2026-07-31T20:53:02,3
Q003158,skipped_target_met,2026-07-31T20:53:05,0
Q003159,skipped_target_met,2026-07-31T20:53:05,0
Q003160,skipped_target_met,2026-07-31T20:53:05,0
Q003161,success,2026-07-31T20:53:05,3
Q003162,success,2026-07-31T20:53:11,3
Q003163,success,2026-07-31T20:53:14,3
Q003164,success,2026-07-31T20:53:17,3
Q003165,success,2026-07-31T20:53:20,3
Q003166,skipped_target_met,2026-07-31T20:53:23,0
Q003167,skipped_target_met,2026-07-31T20:53:23,0
Q003168,skipped_target_met,2026-07-31T20:53:23,0
Q003169,success,2026-07-31T20:53:23,3
Q003170,no_results,2026-07-31T20:53:27,0
Q003171,success,2026-07-31T20:53:30,2
Q003172,no_results,2026-07-31T20:53:37,0
Q003173,success,2026-07-31T20:53:40,1
Q003174,no_results,2026-07-31T20:53:43,0
Q003175,success,2026-07-31T20:53:46,1
Q003176,no_results,2026-07-31T20:53:50,0
Q003177,success,2026-07-31T20:53:53,3
Q003178,no_results,2026-07-31T20:53:56,0
Q003179,success,2026-07-31T20:54:02,2
Q003180,no_results,2026-07-31T20:54:05,0
Q003181,success,2026-07-31T20:54:08,3
Q003182,no_results,2026-07-31T20:54:11,0
Q003183,success,2026-07-31T20:54:15,1
Q003184,no_results,2026-07-31T20:54:18,0
