ID,Celebrity,Image,Type,NumAnnotators,VotesYes,VotesNo,CriteriaMetFraction,FinalDecision,Reason
ID000362,Vin-Diesel,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000362,Vin-Diesel,02.jpg,Real,6,4,2,1.0,KEEP,
ID000362,Vin-Diesel,03.jpg,Fake,6,1,5,0.17,DISCARD,
ID000363,Vladimir-Vladimirovich-Putin-i,01.jpg,Fake,6,3,3,1.0,TIE,
ID000363,Vladimir-Vladimirovich-Putin-i,01.jpg,Real,6,6,0,1.0,KEEP,
ID000363,Vladimir-Vladimirovich-Putin-i,02.jpg,Fake,6,0,6,0.33,DISCARD,
ID000363,Vladimir-Vladimirovich-Putin-i,02.jpg,Real,6,6,0,1.0,KEEP,
ID000363,Vladimir-Vladimirovich-Putin-i,03.jpg,Fake,6,2,4,1.0,DISCARD,
ID000363,Vladimir-Vladimirovich-Putin-i,04.jpg,Fake,6,5,1,1.0,KEEP,
ID000363,Vladimir-Vladimirovich-Putin-i,05.png,Fake,6,1,5,0.67,DISCARD,
ID000363,Vladimir-Vladimirovich-Putin-i,06.png,Fake,6,2,4,0.67,DISCARD,
ID000363,Vladimir-Vladimirovich-Putin-i,07.webp,Fake,6,2,4,0.67,DISCARD,
ID000364,Walt-Disney,01.jpg,Real,6,6,0,1.0,KEEP,
ID000364,Walt-Disney,01.png,Fake,6,3,3,0.5,TIE,
ID000364,Walt-Disney,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000365,Walter-Matthau,01.jpg,Real,6,6,0,1.0,KEEP,
ID000365,Walter-Matthau,01.png,Fake,6,4,2,0.67,KEEP,
ID000365,Walter-Matthau,02.jpg,Real,6,6,0,1.0,KEEP,
ID000365,Walter-Matthau,02.png,Fake,6,4,2,0.67,KEEP,
ID000365,Walter-Matthau,04.png,Fake,6,0,6,0.0,DISCARD,
ID000366,Will-Ferrell,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000366,Will-Ferrell,01.jpg,Real,6,6,0,1.0,KEEP,
ID000366,Will-Ferrell,02.jpg,Fake,6,1,5,0.17,DISCARD,
ID000366,Will-Ferrell,02.jpg,Real,6,5,1,0.83,KEEP,
ID000366,Will-Ferrell,04.jpg,Fake,6,5,1,0.83,KEEP,
ID000367,Will-Smith,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000367,Will-Smith,01.jpg,Real,6,6,0,1.0,KEEP,
ID000367,Will-Smith,02.jpg,Fake,6,3,3,0.83,TIE,
ID000367,Will-Smith,02.jpg,Real,6,6,0,1.0,KEEP,
ID000367,Will-Smith,03.jpg,Fake,6,4,2,1.0,KEEP,
ID000367,Will-Smith,03.jpg,Real,6,6,0,1.0,KEEP,
ID000367,Will-Smith,04.jpg,Fake,6,4,2,0.83,KEEP,
ID000368,William,01.jpg,Real,6,6,0,1.0,KEEP,
ID000368,William,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000368,William,02.jpg,Real,6,6,0,1.0,KEEP,
ID000368,William,1.jpg,Fake,6,0,6,0.0,DISCARD,
ID000369,William-Shatner,01.jpg,Fake,6,3,3,0.67,TIE,
ID000369,William-Shatner,01.jpg,Real,6,6,0,1.0,KEEP,
ID000369,William-Shatner,02.jpg,Fake,6,6,0,1.0,KEEP,
ID000369,William-Shatner,02.jpg,Real,6,4,2,0.67,KEEP,
ID000369,William-Shatner,03.jpg,Fake,6,1,5,0.33,DISCARD,
ID000370,Winona-Ryder,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000370,Winona-Ryder,01.jpg,Real,6,6,0,1.0,KEEP,
ID000370,Winona-Ryder,04.jpg,Fake,6,1,5,0.17,DISCARD,
ID000371,Woody-Allen,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000371,Woody-Allen,01.jpg,Real,6,6,0,1.0,KEEP,
ID000371,Woody-Allen,02.jpg,Fake,6,3,3,1.0,TIE,
ID000371,Woody-Allen,03.jpg,Fake,6,0,6,0.17,DISCARD,
ID000371,Woody-Allen,04.jpg,Fake,6,3,3,0.5,TIE,
ID000371,Woody-Allen,05.jpg,Fake,6,3,3,1.0,TIE,
ID000371,Woody-Allen,06.jpg,Fake,6,1,5,0.67,DISCARD,
ID000372,XI-Jinping,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000372,XI-Jinping,01.jpg,Real,6,6,0,1.0,KEEP,
ID000372,XI-Jinping,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000372,XI-Jinping,02.jpg,Real,6,6,0,1.0,KEEP,
ID000372,XI-Jinping,03.png,Fake,6,6,0,1.0,KEEP,
ID000373,Xiao-Zhan,01.jpg,Fake,6,3,3,0.5,TIE,
ID000373,Xiao-Zhan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000373,Xiao-Zhan,02.jpg,Fake,6,1,5,0.33,DISCARD,
ID000373,Xiao-Zhan,02.jpg,Real,6,5,1,1.0,KEEP,
ID000373,Xiao-Zhan,03.jpg,Fake,6,4,2,0.83,KEEP,
ID000373,Xiao-Zhan,03.jpg,Real,6,6,0,1.0,KEEP,
ID000374,Zhong-Huijuan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000374,Zhong-Huijuan,01.png,Fake,6,0,6,0.0,DISCARD,
ID000374,Zhong-Huijuan,02.jpg,Real,6,6,0,1.0,KEEP,
ID000374,Zhong-Huijuan,03.jpg,Real,6,6,0,1.0,KEEP,
ID000376,aane-Hathaway,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000376,aane-Hathaway,01.jpg,Real,6,6,0,1.0,KEEP,
ID000376,aane-Hathaway,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000376,aane-Hathaway,02.jpg,Real,6,6,0,1.0,KEEP,
ID000376,aane-Hathaway,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000377,angela-merkel,01.jpg,Fake,6,5,1,0.83,KEEP,
ID000377,angela-merkel,01.jpg,Real,6,6,0,1.0,KEEP,
ID000377,angela-merkel,02.jpg,Real,6,6,0,1.0,KEEP,
ID000378,captin-pat-cumins,01.jpg,Fake,6,1,5,0.17,DISCARD,
ID000378,captin-pat-cumins,01.jpg,Real,6,6,0,1.0,KEEP,
ID000378,captin-pat-cumins,02.jpg,Real,6,6,0,1.0,KEEP,
ID000378,captin-pat-cumins,03.jpg,Real,6,6,0,1.0,KEEP,
ID000379,denzel-washington,01.jpg,Fake,6,3,3,0.83,TIE,
ID000379,denzel-washington,01.jpg,Real,6,6,0,1.0,KEEP,
ID000379,denzel-washington,02.jpg,Fake,6,2,4,0.83,DISCARD,
ID000379,denzel-washington,03.jpg,Fake,6,5,1,1.0,KEEP,
ID000379,denzel-washington,04.jpg,Fake,6,1,5,0.5,DISCARD,
ID000379,denzel-washington,05.jpg,Fake,6,1,5,0.83,DISCARD,
ID000379,denzel-washington,06.jpg,Fake,6,2,4,0.67,DISCARD,
ID000380,dua-lipa,01.jpg,Fake,6,2,4,0.83,DISCARD,
ID000380,dua-lipa,01.jpg,Real,6,6,0,1.0,KEEP,
ID000380,dua-lipa,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000380,dua-lipa,03.jpg,Fake,6,2,4,0.5,DISCARD,
ID000380,dua-lipa,04.png,Fake,6,2,4,0.83,DISCARD,
ID000381,ema-watson,01.jpg,Real,6,6,0,1.0,KEEP,
ID000381,ema-watson,01.png,Fake,6,5,1,0.83,KEEP,
ID000381,ema-watson,02.png,Fake,6,6,0,1.0,KEEP,
ID000381,ema-watson,03.jpg,Fake,6,5,1,1.0,KEEP,
ID000382,florence-pugh,01.jpg,Fake,6,2,4,0.5,DISCARD,
ID000382,florence-pugh,01.jpg,Real,6,6,0,1.0,KEEP,
ID000382,florence-pugh,02.jpg,Real,6,6,0,1.0,KEEP,
ID000382,florence-pugh,02.png,Fake,6,6,0,1.0,KEEP,
ID000382,florence-pugh,03.jpg,Fake,6,4,2,0.83,KEEP,
ID000382,florence-pugh,03.jpg,Real,6,6,0,1.0,KEEP,
ID000383,keiko-kitagawa,01.jpg,Fake,6,3,3,0.67,TIE,
ID000383,keiko-kitagawa,01.jpg,Real,6,6,0,1.0,KEEP,
ID000383,keiko-kitagawa,02.jpg,Fake,6,0,6,0.17,DISCARD,
ID000383,keiko-kitagawa,02.jpg,Real,6,6,0,1.0,KEEP,
ID000383,keiko-kitagawa,03.jpg,Fake,6,6,0,1.0,KEEP,
ID000383,keiko-kitagawa,03.jpg,Real,6,6,0,1.0,KEEP,
ID000384,kriti-sanon,01.jpg,Fake,6,6,0,1.0,KEEP,
ID000384,kriti-sanon,01.jpg,Real,6,6,0,1.0,KEEP,
ID000384,kriti-sanon,02.jpg,Fake,6,3,3,0.67,TIE,
ID000386,meryl-streep,01.jpg,Fake,6,4,2,0.83,KEEP,
ID000386,meryl-streep,01.jpg,Real,6,6,0,1.0,KEEP,
ID000386,meryl-streep,02.png,Fake,6,4,2,0.67,KEEP,
ID000387,mr-beast,01.jpg,Fake,6,0,6,0.17,DISCARD,
ID000387,mr-beast,01.jpg,Real,6,6,0,1.0,KEEP,
ID000387,mr-beast,02.jpg,Fake,6,3,3,0.83,TIE,
ID000387,mr-beast,02.jpg,Real,6,6,0,1.0,KEEP,
ID000387,mr-beast,03.jpg,Fake,6,5,1,0.83,KEEP,
ID000387,mr-beast,05.png,Fake,6,5,1,0.83,KEEP,
ID000388,mukesh-ambani,01.jpg,Real,6,6,0,1.0,KEEP,
ID000388,mukesh-ambani,01.png,Fake,6,0,6,0.17,DISCARD,
ID000388,mukesh-ambani,02.jpg,Fake,6,2,4,0.5,DISCARD,
ID000388,mukesh-ambani,03.jpg,Fake,6,1,5,0.33,DISCARD,
ID000388,mukesh-ambani,81.png,Fake,6,6,0,1.0,KEEP,
ID000389,narendra-modi,01.jpg,Fake,6,1,5,0.33,DISCARD,
ID000389,narendra-modi,01.jpg,Real,6,6,0,1.0,KEEP,
ID000389,narendra-modi,01.png,Fake,6,4,2,0.83,KEEP,
ID000389,narendra-modi,02.jpg,Fake,6,4,2,0.67,KEEP,
ID000389,narendra-modi,02.jpg,Real,6,5,1,1.0,KEEP,
ID000389,narendra-modi,03.jpg,Real,6,6,0,1.0,KEEP,
ID000389,narendra-modi,63.png,Fake,6,5,1,1.0,KEEP,
ID000390,riya-ulan,01 (2).png,Real,6,4,2,0.67,KEEP,
ID000390,riya-ulan,01.png,Fake,6,4,2,0.67,KEEP,
ID000390,riya-ulan,120.png,Fake,6,4,2,0.67,KEEP,
ID000391,sally-bundock,01.jpg,Real,6,6,0,1.0,KEEP,
ID000391,sally-bundock,01.png,Fake,6,1,5,0.33,DISCARD,
ID000391,sally-bundock,02.jpg,Real,6,6,0,1.0,KEEP,
ID000391,sally-bundock,02.png,Fake,6,5,1,0.83,KEEP,
ID000392,salman-khan,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000392,salman-khan,01.jpg,Real,6,6,0,1.0,KEEP,
ID000392,salman-khan,02.jpg,Fake,6,5,1,0.83,KEEP,
ID000392,salman-khan,02.jpg,Real,6,6,0,1.0,KEEP,
ID000394,taylor-swift,01.jpg,Fake,6,1,5,0.5,DISCARD,
ID000394,taylor-swift,01.png,Real,6,6,0,1.0,KEEP,
ID000394,taylor-swift,02.jpg,Real,6,6,0,1.0,KEEP,
ID000394,taylor-swift,02.png,Fake,6,3,3,0.5,TIE,
ID000395,tom-holland,01.jpg,Fake,6,4,2,1.0,KEEP,
ID000395,tom-holland,01.jpg,Real,6,6,0,1.0,KEEP,
ID000395,tom-holland,02.jpg,Fake,6,5,1,1.0,KEEP,
ID000395,tom-holland,02.jpg,Real,6,6,0,1.0,KEEP,
ID000395,tom-holland,03.jpg,Real,6,6,0,1.0,KEEP,
ID000395,tom-holland,03.png,Fake,6,1,5,0.67,DISCARD,
ID000395,tom-holland,04.jpg,Fake,6,2,4,0.67,DISCARD,
ID000395,tom-holland,05.jpg,Fake,6,2,4,0.67,DISCARD,
ID000396,virat-kohli,01.jpg,Fake,6,2,4,0.33,DISCARD,
ID000396,virat-kohli,01.jpg,Real,6,6,0,1.0,KEEP,
ID000396,virat-kohli,02.png,Fake,6,5,1,1.0,KEEP,
ID000396,virat-kohli,02.webp,Real,6,6,0,1.0,KEEP,
ID000396,virat-kohli,04.jpg,Fake,6,4,2,0.67,KEEP,
ID000397,Álvaro-Morte,01.jpg,Real,6,6,0,1.0,KEEP,
ID000397,Álvaro-Morte,01.png,Fake,6,6,0,1.0,KEEP,
ID000397,Álvaro-Morte,02.jpg,Real,6,6,0,1.0,KEEP,
ID000397,Álvaro-Morte,02.png,Fake,6,5,1,1.0,KEEP,
ID000397,Álvaro-Morte,03.jpg,Real,6,6,0,1.0,KEEP,
ID000398,úrsula-corberó,01.jpg,Fake,6,0,6,0.0,DISCARD,
ID000398,úrsula-corberó,01.jpg,Real,6,6,0,1.0,KEEP,
ID000398,úrsula-corberó,02.jpg,Fake,6,0,6,0.0,DISCARD,
ID000398,úrsula-corberó,03.jpg,Fake,6,2,4,0.33,DISCARD,
ID000398,úrsula-corberó,Úrsula Corberó money heist.png,Fake,6,6,0,1.0,KEEP,
